Date,Z1A1_pumped,Z1A2_pumped,Z1A3_pumped,Z2A1_pumped,Z2A2_pumped,Z2A3_pumped,Z3A1_pumped,Z3A2_pumped,Z3A3_pumped,Z4A1_pumped,Z4A2_pumped,Z4A3_pumped
15/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.949974573,0.63342609
16/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.947203902,0.633013137
17/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.885113935,0.632600184
18/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.879938168,0.632187231
19/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.936852368,0.632187231
20/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.936852368,0.632187231
21/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.939623039,0.632600184
22/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.157004689,0.632600184
23/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.106382221,0.113534218
24/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.891405667,0.113534218
25/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.891405667,0.113534218
26/11/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.896581435,0.113947171
27/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.957555437,0.633839043
28/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.960326108,0.634251996
29/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.908587675,0.634664949
30/11/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.908587675,0.634664949
1/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.962731204,0.634251996
2/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.960326108,0.634251996
3/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.955150341,0.633839043
4/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.167356224,0.63342609
5/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.164951127,0.63342609
6/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.949974573,0.63342609
7/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.894176338,0.113947171
8/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.896581435,0.113947171
9/12/1997,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.896581435,0.113947171
10/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
11/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.905817004,0.634251996
12/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.910992772,0.634664949
13/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.973082739,0.635077902
14/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.978258506,0.635490855
15/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.980663603,0.635490855
16/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.190464389,0.635077902
17/12/1997,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.185288622,0.634664949
18/12/1997,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.967906972,0.634664949
19/12/1997,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.967906972,0.634664949
20/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.912108737,0.11518603
21/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.906932969,0.114773077
22/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.901757202,0.114360124
23/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.839667235,0.113947171
24/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.837262138,0.113947171
25/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.832086371,0.113534218
26/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.832086371,0.113534218
27/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.834857042,0.113947171
28/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.052238693,0.113947171
29/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.047062925,0.113534218
30/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.826910604,0.113121265
31/12/1997,0,0,0,0,0,0,0,0,0,0.083641289,0.826910604,0.113121265
1/01/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.829681275,0.113534218
2/01/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.829681275,0.113534218
3/01/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.832086371,0.113534218
4/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.889000571,0.113534218
5/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.894176338,0.113947171
6/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
7/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
8/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
9/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.167356224,0.63342609
10/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.170126895,0.633839043
11/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
12/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
13/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
14/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.905817004,0.634251996
15/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.900641237,0.633839043
16/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.901757202,0.114360124
17/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.901757202,0.114360124
18/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.954784766,0.63342609
19/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.95237967,0.63342609
20/01/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.95237967,0.63342609
21/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.167356224,0.63342609
22/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.167356224,0.63342609
23/01/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
24/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.942028135,0.632600184
25/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.942028135,0.632600184
26/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.879938168,0.632187231
27/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.879938168,0.632187231
28/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.881054133,0.112708312
29/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.881054133,0.112708312
30/01/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.878283462,0.112295359
31/01/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.873107694,0.111882406
1/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.873107694,0.111882406
2/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.090854919,0.112295359
3/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.090854919,0.112295359
4/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.875878365,0.112295359
5/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.875878365,0.112295359
6/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.875878365,0.112295359
7/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
8/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
9/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.821734836,0.112708312
10/02/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878649036,0.112708312
11/02/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.883824804,0.113121265
12/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.936852368,0.632187231
13/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
14/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.157004689,0.632600184
15/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.157004689,0.632600184
16/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
17/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
18/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
19/02/1998,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.939257464,0.632187231
20/02/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.882343264,0.632187231
21/02/1998,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.877167497,0.631774278
22/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.821369262,0.112295359
23/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.112026175
24/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.112601251
25/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.112601251
26/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.112601251
27/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.112601251
28/02/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.112601251
1/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.112601251
2/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.113014204
3/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.113014204
4/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.113014204
5/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.113283388
6/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
7/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
8/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
9/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
10/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.096030687,0.112708312
11/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.096030687,0.122903663
12/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.12249071
13/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.12249071
14/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.12249071
15/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122077757
16/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122077757
17/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122077757
18/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122077757
19/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122077757
20/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.12249071
21/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
22/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.03394072,0.112295359
23/03/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.093260016,0.112295359
24/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
25/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
26/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
27/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
28/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.936852368,0.632187231
29/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.936852368,0.638063399
30/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.934081697,0.637650446
31/03/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.934081697,0.637650446
1/04/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.934081697,0.649766793
2/04/1998,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.874762401,0.649766793
3/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.086968284,0.64935384
4/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.086968284,0.64935384
5/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.87199173,0.64935384
6/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.87199173,0.64935384
7/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.129874922
8/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123998754
9/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123998754
10/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123998754
11/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
12/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
13/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
14/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
15/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.111882406
16/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.111882406
17/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
18/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
19/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
20/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
21/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
22/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111882406
23/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122558006
24/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122558006
25/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122558006
26/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.122558006
27/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.12754709
28/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.131386024
29/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131444143
30/04/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131753093
1/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131866273
2/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.131866273
3/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121190673
4/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121190673
5/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121190673
6/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121190673
7/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137632321
8/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.133946333
9/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13451529
10/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135120954
11/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13839093
12/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13839093
13/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13839093
14/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13839093
15/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.140127955
16/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.14186498
17/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.122171273
18/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.123755352
19/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.124865299
20/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.125687709
21/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.124041578
22/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.125778603
23/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.128598482
24/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130335506
25/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13557848
26/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
27/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
28/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
29/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
30/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
31/05/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
1/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136468623
2/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135385769
3/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135385769
4/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130142795
5/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
6/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
7/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134214206
8/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136661335
9/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136661335
10/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136661335
11/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136661335
12/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136661335
13/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149958421
14/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.157299808
15/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.157299808
16/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.157299808
17/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155620466
18/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153326283
19/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153326283
20/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153326283
21/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153326283
22/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153326283
23/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.140029196
24/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.132687809
25/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.15041114
26/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.154956682
27/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155785647
28/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155654114
29/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155654114
30/06/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.164491308
1/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.230900269
2/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.241300567
3/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.241300567
4/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.241300567
5/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.223577236
6/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.219031694
7/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.215489475
8/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.24309003
9/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.24929962
10/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.241997999
11/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.182618416
12/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.172218118
13/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.172218118
14/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.172218118
15/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.172218118
16/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.172218118
17/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.17164916
18/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144027193
19/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137817603
20/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13628203
21/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135566245
22/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.142081725
23/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144180138
24/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144180138
25/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144180138
26/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144180138
27/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144180138
28/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144180138
29/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.156587082
30/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.160551431
31/07/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.154237838
1/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147722357
2/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145623944
3/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145623944
4/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145623944
5/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145623944
6/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145623944
7/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145623944
8/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133217001
9/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
10/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.135755897
11/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150132779
12/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
13/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
14/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
15/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
16/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
17/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
18/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
19/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150236782
20/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144247434
21/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129901141
22/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129797138
23/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129797138
24/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.132213678
25/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137120171
26/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.15004713
27/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.156073185
28/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.156073185
29/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.156073185
30/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.156935798
31/08/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.156905209
1/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.156905209
2/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.156905209
3/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.154488669
4/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.149582175
5/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137952195
6/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.139276704
7/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.139276704
8/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.139276704
9/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137900194
10/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137900194
11/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137900194
12/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137900194
13/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137900194
14/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.137900194
15/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.15172385
16/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.152091357
17/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.153269474
18/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.15153245
19/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.149795425
20/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.148058401
21/09/1998,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.146321376
