Date,FishCreekDischarge,PupuMainSpringDischarge,SpringRiver,Motupipi,PaynesFord,Ball,Bennett,Hamama,PupuMainSpring,Savage,Sowman,Cserney,GroveOrchard,MotupipiSubstation,FireStation,Jefferson,TDCOffice
15/09/2000,4.859,10.53,11.702,,16.61238,19.317,,35.691,16.152,,42.691,14.282,,,,32.325,7.129
16/09/2000,4.721,10.43,11.455,,14.6337176,19.226,,35.474,16.113,,42.48,14.272,,,,32.295,7.076
17/09/2000,4.568,10.34,11.253,,13.1988792,19.142,,35.244,16.076,,42.274,14.241,,,,32.27,7.031
18/09/2000,4.456,10.26,11.053,,11.9025176,19.078,,35.026,16.049,,42.081,14.214,,,,32.247,6.993
19/09/2000,4.383,10.2,10.912,,12.0040808,19.019,,34.799,16.024,,41.94,14.171,,,,32.259,6.971
20/09/2000,4.282,10.14,10.761,,12.5032072,18.965,,34.588,16.001,,41.792,14.118,,,,32.25,6.979
21/09/2000,4.184,10.07,10.679,,10.2286888,18.905,,34.376,15.975,,41.584,14.053,,,,32.208,6.945
22/09/2000,4.117,10.01,10.589,,9.2843416,18.862,,34.217,15.955,,41.417,14.004,,,,32.181,6.914
23/09/2000,4.047,9.97,10.479,,8.68074,18.821,,34.052,15.938,,41.263,13.953,,,,32.167,6.886
24/09/2000,3.962,9.92,10.37,,7.9514552,18.776,,33.879,15.918,,41.115,13.886,,,,32.145,6.863
25/09/2000,3.895,9.87,10.277,,7.0812184,18.734,,33.708,15.9,,40.954,13.813,,,,32.122,6.842
26/09/2000,3.821,9.81,10.187,,6.638452,18.689,,33.527,15.88,,40.783,13.732,,,,32.102,6.822
27/09/2000,3.746,9.77,10.117,,5.797772,18.647,,33.345,15.862,,40.65,13.653,,,,32.069,6.804
28/09/2000,3.686,9.73,10.054,,5.3185128,18.614,,33.171,15.848,,40.533,13.58,,,,32.049,6.785
29/09/2000,5.395,9.93,12.467,,12.7481432,18.781,,33.167,15.924,,40.766,13.578,,,,32.213,6.932
30/09/2000,5.707,10.66,13.556,,13.9025864,19.432,,33.821,16.198,,41.645,13.871,,,,32.414,7.3
1/10/2000,5.271,10.79,13.156,,14.1695688,19.564,,34.309,16.252,,42.049,14.196,,,,32.319,7.42
2/10/2000,6.335,11.04,14.552,,47.2472136,19.784,,34.982,16.346,,43.144,14.516,,,,32.728,7.603
3/10/2000,5.714,11.26,13.962,,20.7188696,19.965,,35.775,16.418,,43.292,14.764,,,,32.42,7.539
4/10/2000,5.724,11.14,13.842,,21.4860152,19.814,,35.953,16.355,,43.198,14.795,,,,32.48,7.404
5/10/2000,5.275,11.01,13.108,,26.2003544,19.658,,35.919,16.291,,43.094,14.77,,,,32.464,7.383
6/10/2000,5.05,10.9,12.718,,28.7202824,19.522,,35.778,16.234,,42.915,14.753,,,,32.468,7.294
7/10/2000,4.874,10.8,12.345,,40.1257656,19.385,,35.594,16.178,,42.927,14.714,,,,32.686,7.293
8/10/2000,4.734,10.74,12.113,,32.1897096,19.295,,35.446,16.141,,42.729,14.673,,,,32.449,7.321
9/10/2000,5.009,10.71,12.375,,29.2889864,19.224,,35.262,16.113,,42.656,14.639,,,,32.556,7.312
10/10/2000,4.599,10.7,11.881,,29.621436,19.186,,35.164,16.097,,42.535,14.6,,,,32.501,7.315
11/10/2000,4.838,10.71,12.134,,16.0225432,19.156,,35.035,16.085,,42.314,14.613,,,,32.358,7.24
12/10/2000,4.718,10.81,11.906,,25.9736296,19.217,,34.995,16.112,,42.404,14.651,,,,32.475,7.263
13/10/2000,4.544,10.73,11.603,,21.39626,19.137,,34.869,16.078,,42.233,14.629,,,,32.387,7.227
14/10/2000,4.396,10.63,11.337,,14.725348,19.043,,34.695,16.039,,41.992,14.596,,,,32.087,7.144
15/10/2000,5.252,10.61,12.445,,17.1671096,19.015,,34.582,16.03,,41.978,14.568,,,,32.35,7.104
16/10/2000,5.029,11.04,12.641,,32.3508888,19.416,,35.22,16.199,,42.817,14.528,,,,32.544,7.286
17/10/2000,4.942,11.05,12.539,,17.9637768,19.421,,35.536,16.2,,42.72,14.5,,,,32.356,7.221
18/10/2000,4.702,10.87,11.999,,15.475156,19.261,,35.429,16.132,,42.484,14.446,,,,32.308,7.139
19/10/2000,4.526,10.75,11.59,,13.278308,19.144,,35.227,16.084,,42.249,14.392,,,,32.269,7.072
20/10/2000,4.397,10.66,11.357,,11.3143464,19.064,,35.009,16.052,,42.036,14.345,,,,32.234,7.019
21/10/2000,4.304,10.6,11.169,,9.4433608,18.999,,34.774,16.026,,41.836,14.287,,,,32.199,6.975
22/10/2000,4.213,10.54,11.011,,8.5756376,18.939,,34.535,16.002,,41.654,14.228,,,,32.112,6.938
23/10/2000,4.135,10.49,10.847,,7.5955192,18.89,,34.335,15.983,,41.492,14.173,,,,32.029,6.908
24/10/2000,4.06,10.44,10.737,,7.3706504,18.845,,34.164,15.966,,41.351,14.115,,,,31.88,6.882
25/10/2000,3.979,10.39,10.606,,6.6672648,18.797,,33.978,15.947,,41.207,14.047,,,,32.003,6.859
26/10/2000,3.903,10.34,10.488,,6.2095848,18.744,,33.75,15.926,,41.066,13.965,,,,32.028,6.839
27/10/2000,3.84,10.3,10.343,,6.1308968,18.709,,33.52,15.912,,40.944,13.9,,,,31.867,6.824
28/10/2000,3.784,10.26,10.164,,5.4217496,18.671,,33.32,15.896,,40.831,13.826,,,,31.884,6.809
29/10/2000,3.862,10.24,10.236,,2.847252,18.648,,33.203,15.888,,40.794,13.763,,,,32.091,6.808
30/10/2000,4.064,10.41,10.634,,22.8659928,18.804,,33.402,15.955,,41.276,13.727,,,,32.247,6.967
31/10/2000,4.104,10.43,10.69,,11.4731832,18.82,,33.514,15.961,,41.309,13.68,,,,32.08,6.984
1/11/2000,3.983,10.38,10.488,,12.4704952,18.779,,33.505,15.944,,41.282,13.607,,,,32.137,7
2/11/2000,3.877,10.32,10.263,,7.5824568,18.72,,33.388,15.92,,41.084,13.533,,,,32.086,6.929
3/11/2000,3.786,10.26,10.125,,6.0763224,18.669,,33.228,15.898,,40.905,13.463,,,,31.98,6.875
4/11/2000,3.729,10.22,10.039,,5.2592328,18.633,,33.078,15.884,,40.768,13.405,,,,31.868,6.838
5/11/2000,3.681,10.19,9.967,,3.6587528,18.605,,32.94,15.872,,40.6,13.352,,,,31.872,6.808
6/11/2000,3.623,10.16,9.915,,3.3304264,18.571,,32.752,15.858,,40.481,13.296,,,,31.832,6.779
7/11/2000,3.578,10.11,9.848,,2.5348472,18.535,,32.592,15.843,,40.356,13.222,,,,31.66,6.76
8/11/2000,3.541,10.09,9.781,,4.4190968,18.513,,32.495,15.835,,40.337,13.144,,,,31.925,6.761
9/11/2000,3.481,10.06,9.703,,3.2563512,18.485,,32.4,15.823,,40.284,13.065,,,,31.714,6.748
10/11/2000,3.427,10.03,9.587,,2.0535352,18.458,,32.249,15.812,,40.163,12.996,,,,31.663,6.73
11/11/2000,3.384,10,9.496,,1.9575176,18.434,,32.151,15.802,,40.073,12.935,,,,31.589,6.713
12/11/2000,3.338,9.98,9.421,,1.50394,18.41,,32,15.792,,39.95,12.878,,,,31.584,6.701
13/11/2000,3.299,9.95,9.377,,1.8735768,18.386,,31.877,15.782,,39.931,12.822,,,,31.662,6.688
14/11/2000,3.284,9.95,9.318,,2.1471864,18.378,,31.825,15.779,,39.929,12.772,,,,31.661,6.684
15/11/2000,3.248,9.92,9.285,,1.8054424,18.359,,31.759,15.771,,39.904,12.7,,,,31.693,6.677
16/11/2000,3.242,9.91,9.303,,1.9563832,18.35,,31.706,15.767,,39.895,12.621,,,,31.722,6.672
17/11/2000,3.22,9.91,9.338,,1.6663896,18.341,,31.697,15.765,,39.875,12.532,,,,31.685,6.665
18/11/2000,3.208,9.9,9.348,,1.7226776,18.334,,31.618,15.762,,39.864,12.482,,,,31.648,6.66
19/11/2000,3.218,9.9,9.391,,6.12046,18.33,,31.639,15.76,,40.003,12.425,,,,31.808,6.684
20/11/2000,3.249,9.92,9.502,,5.824076,18.347,,31.66,15.768,,40.023,12.372,,,,31.756,6.724
21/11/2000,3.214,9.9,9.488,,2.7139688,18.332,,31.62,15.762,,39.909,12.319,,,,31.668,6.695
22/11/2000,3.184,9.88,9.438,,2.63174,18.314,,31.577,15.755,,39.859,12.264,,,,31.782,6.679
23/11/2000,3.146,9.86,9.382,,3.0623912,18.295,,31.504,15.747,,39.853,12.197,,,,31.822,6.688
24/11/2000,3.145,9.86,9.389,,2.3230488,18.294,,31.482,15.747,,39.82,12.149,,,,31.764,6.681
25/11/2000,3.114,9.83,9.362,,1.2256712,18.271,,31.413,15.737,,39.743,12.085,,,,31.723,6.665
26/11/2000,3.095,9.82,9.322,,1.4378312,18.259,,31.338,15.732,,39.669,12.024,,,,31.721,6.666
27/11/2000,3.071,9.81,9.306,,1.0607448,18.25,,31.278,15.729,,39.609,11.981,,,,31.68,6.654
28/11/2000,3.097,9.81,9.42,,0.7369768,18.249,,31.262,15.729,,39.595,11.939,,,,31.692,6.663
29/11/2000,3.054,9.8,9.396,,1.1921832,18.234,,31.186,15.723,,39.575,11.874,,,,31.68,6.674
30/11/2000,3.002,9.76,9.294,,0.8619656,18.206,,31.093,15.711,,39.419,11.817,,,,31.563,6.652
1/12/2000,2.919,9.71,9.164,,0.4962552,18.161,,30.85,15.692,,39.212,11.765,,,,31.533,6.638
2/12/2000,2.88,9.69,9.09,,0.71646,18.138,,30.692,15.683,,39.196,11.712,,,,31.613,6.628
3/12/2000,2.887,9.68,9.112,,0.5906216,18.133,,30.682,15.681,,39.218,11.659,,,,31.619,6.627
4/12/2000,2.873,9.68,9.053,,1.2574712,18.131,,30.674,15.68,,39.28,11.601,,,,31.685,6.627
5/12/2000,2.878,9.69,9.022,,1.1034424,18.136,,30.672,15.683,,39.302,11.551,,,,31.625,6.625
6/12/2000,2.856,9.68,8.937,,0.5491496,18.126,,30.642,15.679,,39.227,11.512,,,,31.552,6.616
7/12/2000,2.816,9.65,8.802,,0.519892,18.106,,30.543,15.67,,39.12,11.47,,,,31.515,6.609
8/12/2000,2.782,9.63,8.76,,0.5204984,18.087,,30.455,15.662,,39.109,11.425,,,,31.407,6.602
9/12/2000,2.758,9.62,8.737,,0.4878248,18.075,,30.399,15.657,,39.091,11.382,,,,31.329,6.596
10/12/2000,2.785,9.61,8.806,,0,18.065,,30.333,15.653,,39.047,11.339,,,,31.358,6.61
11/12/2000,3.296,9.82,9.615,,21.804212,18.243,,30.8,15.731,,39.272,11.304,,,,32.383,6.977
12/12/2000,4.578,10.43,12.075,,68.8347496,18.79,,32.011,15.963,,40.49,11.33,,,,32.696,7.399
13/12/2000,4.155,10.49,11.558,,15.6899976,18.213,,32.717,15.985,,41.597,11.345,,,,32.166,7.248
14/12/2000,3.743,10.22,10.85,,9.2064664,18.609,,32.668,15.884,,41.332,11.288,,,,31.998,7.076
15/12/2000,3.541,10.1,10.534,,6.855068,18.497,,32.469,15.837,,41.029,11.24,,,,31.957,6.974
16/12/2000,3.43,10.03,10.355,,4.2070072,18.436,,32.265,15.811,,40.77,11.206,,,,31.898,6.907
17/12/2000,3.348,9.98,10.07,,3.6776792,18.391,,32.098,15.792,,40.531,11.178,,,,31.842,6.858
18/12/2000,3.279,9.94,9.884,,2.5569256,18.359,,31.951,15.778,,40.381,11.152,,,,31.79,6.822
19/12/2000,3.226,9.91,9.825,,2.4500104,18.33,,31.817,15.765,,40.224,11.126,,,,31.802,6.792
20/12/2000,3.163,9.87,9.75,,1.1730456,18.3,,31.67,15.752,,40.09,11.096,,,,31.715,6.765
21/12/2000,3.082,9.82,9.63,,0.5599416,18.257,,31.473,15.733,,39.923,11.062,,,,31.637,6.736
22/12/2000,2.966,9.75,9.438,,0.2734216,18.192,,31.179,15.705,,39.688,11.019,,,,31.495,6.714
23/12/2000,2.838,9.66,9.242,,0.1261976,18.12,,30.79,15.674,,39.349,10.985,,,,31.47,6.695
24/12/2000,2.702,9.59,9.032,,0.0187096,18.051,,30.385,15.645,,38.946,10.949,,,,31.358,6.679
25/12/2000,2.554,9.49,8.847,,0,17.972,,29.935,15.61,,38.55,10.907,,,,31.285,6.679
26/12/2000,2.369,9.38,8.599,,0.0010056,17.878,,29.438,15.57,,38.074,10.864,,,,31.212,6.677
27/12/2000,2.161,9.25,8.293,,0,17.769,,28.848,15.523,,37.266,10.823,,,,31.093,6.66
28/12/2000,2.113,9.2,8.249,,0,17.719,,28.497,15.502,,36.107,10.788,,,,31.278,6.779
29/12/2000,2.395,9.39,8.735,,0,17.878,,29.154,15.571,,37.136,10.75,,,,31.625,6.931
30/12/2000,2.529,9.48,8.999,,0,17.956,,29.638,15.604,,38.086,10.711,,,,31.453,6.889
31/12/2000,2.515,9.47,9.008,,0,17.947,,29.682,15.6,,38.299,10.671,,,,31.247,6.869
1/01/2001,2.55,9.5,9.075,,0,17.977,,29.893,15.613,,38.376,10.622,,,,31.583,6.848
2/01/2001,2.564,9.51,9.106,,0,17.988,,30.004,15.616,,38.605,10.579,,,,31.359,6.808
3/01/2001,2.469,9.45,8.935,,0,17.941,,29.816,15.596,,38.524,10.537,,,,31.231,6.767
4/01/2001,2.341,9.38,8.715,,0,17.876,,29.406,15.568,,38.219,10.497,,,,31.153,6.735
5/01/2001,2.188,9.28,8.464,,0,17.796,,28.954,15.533,,37.818,10.457,,,,31.091,6.71
6/01/2001,2.064,9.2,8.243,,0,17.729,,28.619,15.505,,37.489,10.418,,,,31.033,6.689
7/01/2001,2.009,9.17,8.162,,0,17.701,,28.446,15.494,,37.554,10.383,,,,30.992,6.673
8/01/2001,2.128,9.25,8.386,,0,17.77,,28.717,15.523,,37.692,10.347,,,,30.943,6.66
9/01/2001,2.052,9.2,8.245,,0,17.729,,28.54,15.505,,37.525,10.315,,,,30.859,6.648
10/01/2001,2.047,9.2,8.199,,0,17.725,,28.535,15.504,,37.565,10.285,,,,30.813,6.646
11/01/2001,2.082,9.23,8.235,,0,17.746,,28.623,15.513,,37.815,10.249,,,,30.666,6.654
12/01/2001,2.205,9.31,8.454,,0,17.812,,28.916,15.542,,38.145,10.215,,,,30.911,6.643
13/01/2001,2.234,9.33,8.5,,0,17.829,,29.087,15.55,,38.262,10.18,,,,30.932,6.631
14/01/2001,2.218,9.32,8.529,,0,17.82,,29.099,15.546,,38.222,10.136,,,,30.869,6.622
15/01/2001,2.164,9.28,8.455,,0,17.79,,28.933,15.533,,37.929,10.103,,,,30.875,6.614
16/01/2001,2.263,9.32,8.601,,0,17.824,,29.001,15.549,,38.086,10.081,,,,30.885,6.623
17/01/2001,2.265,9.33,8.603,,0,17.831,,29.034,15.551,,38.098,10.041,,,,30.814,6.641
18/01/2001,2.244,9.32,8.582,,0,17.821,,29.057,15.547,,38.215,10.005,,,,30.842,6.623
19/01/2001,2.274,9.34,8.637,,0,17.838,,29.114,15.555,,38.35,9.976,,,,30.83,6.608
20/01/2001,2.283,9.35,8.668,,0,17.843,,29.194,15.557,,38.453,9.946,,,,30.8,6.6
21/01/2001,2.281,9.34,8.673,,0,17.84,,29.194,15.555,,38.37,9.919,,,,30.817,6.592
22/01/2001,2.163,9.27,8.434,,0,17.777,,28.909,15.528,,38.067,9.889,,,,30.72,6.587
23/01/2001,2.045,9.19,8.252,,0,17.714,,28.59,15.501,,37.773,9.86,,,,30.713,6.581
24/01/2001,2.018,9.18,8.218,,0,17.7,,28.485,15.495,,37.898,9.83,,,,30.52,6.578
25/01/2001,2.155,9.26,8.433,,0,17.772,,28.804,15.527,,38.26,9.803,,,,30.875,6.587
26/01/2001,2.297,9.35,8.683,,3.3259048,17.842,,29.133,15.557,,38.774,9.778,,,,31.44,6.673
27/01/2001,2.394,9.41,8.897,,0.9202824,17.901,,29.517,15.582,,38.955,9.745,,,,31.424,6.729
28/01/2001,2.394,9.41,8.939,,0,17.9,,29.603,15.581,,38.832,9.713,,,,31.271,6.69
29/01/2001,2.31,9.37,8.791,,0,17.86,,29.43,15.564,,38.589,9.686,,,,31.141,6.652
30/01/2001,2.264,9.34,8.652,,0,17.836,,29.285,15.554,,38.501,9.656,,,,31.11,6.624
31/01/2001,2.286,9.35,8.684,,0,17.844,,29.274,15.557,,38.542,9.634,,,,31.33,6.611
1/02/2001,2.279,9.35,8.728,,0,17.844,,29.301,15.558,,38.588,9.602,,,,31.349,6.614
2/02/2001,2.266,9.34,8.756,,0,17.839,,29.297,15.555,,38.551,9.568,,,,31.366,6.599
3/02/2001,2.19,9.29,8.623,,0,17.797,,29.053,15.538,,38.046,9.541,,,,31.186,6.589
4/02/2001,1.92,9.11,8.158,,0,17.646,,,15.472,,,9.515,,,,31.166,6.579
5/02/2001,1.656,8.92,7.649,,0,17.489,,,15.404,,35.361,9.491,,,,31.095,6.571
6/02/2001,1.531,8.83,7.438,,0,17.413,,,15.371,,35.641,9.457,,,,31.031,6.567
7/02/2001,1.46,8.77,7.271,,0,17.366,,,15.352,,35.547,9.427,,,,30.984,6.564
8/02/2001,1.477,8.79,7.25,,0,17.379,,,15.358,,36.072,9.405,,,,30.883,6.559
9/02/2001,1.468,8.78,7.233,,0,17.374,,,15.355,,36.044,9.372,,,,30.804,6.552
10/02/2001,1.507,8.82,7.331,,0,17.402,,,15.367,,36.451,9.348,,,,30.733,6.548
11/02/2001,1.64,8.92,7.635,,0,17.483,,,15.403,,36.918,9.323,,,,30.673,6.545
12/02/2001,1.688,8.95,7.725,,0,17.508,,,15.414,,36.855,9.298,,,,30.555,6.543
13/02/2001,1.496,8.8,7.337,,0,17.39,,,15.362,,,9.265,,,,30.429,6.54
14/02/2001,1.332,8.66,6.977,,0,17.279,,,15.314,,34.586,9.238,,,,30.262,6.538
15/02/2001,1.257,8.6,6.806,,0,17.227,,,15.291,,35.287,9.209,,,,30.286,6.536
16/02/2001,1.243,8.59,6.789,,0,17.216,,,15.287,,35.356,9.183,,,,30.063,6.537
17/02/2001,1.217,8.57,6.78,,0.0178744,17.199,,,15.28,,34.729,9.156,,,,30.261,6.536
18/02/2001,1.104,8.47,6.577,,0.067372,17.122,,,15.246,,,9.125,,,,30.106,6.533
19/02/2001,0.875,8.26,6.133,,0.069932,16.97,,,15.177,,,9.092,,,,29.908,6.532
20/02/2001,0.806,8.21,6.012,,0.0852312,16.927,,,15.158,,33.401,9.059,,,,29.686,6.528
21/02/2001,0.832,8.24,5.985,,0.066476,16.946,,,15.167,,34.107,9.029,,,,29.643,6.524
22/02/2001,0.879,8.28,6.085,,0.0770088,16.978,,,15.182,,34.51,9.009,,,,29.507,6.522
23/02/2001,0.841,8.24,6.044,,0.0435496,16.952,,,15.17,,33.01,8.982,,,,29.45,6.52
24/02/2001,0.788,8.2,5.961,,0.0579384,16.917,,,15.154,,34.182,8.957,,,,29.286,6.517
25/02/2001,0.815,8.22,6.022,,0.0611016,16.936,,,15.162,,34.306,8.931,,,,29.024,6.516
26/02/2001,0.841,8.25,6.095,,0.0679496,16.953,,,15.171,,34.742,8.9,,,,29.171,6.513
27/02/2001,0.948,8.35,6.368,,0.0727432,17.025,,,15.204,,35.348,8.873,,,,29.067,6.512
28/02/2001,1.143,8.52,6.809,,0.0716536,17.155,,,15.262,,36.03,8.84,,,,28.991,6.512
1/03/2001,1.295,8.64,7.175,,0.0888952,17.256,,,15.307,,36.281,8.812,,,,29.257,6.514
2/03/2001,1.259,8.6,7.058,,0.109012,17.217,,,15.293,,36.183,8.798,,,,29.338,6.517
3/03/2001,1.209,8.56,6.954,,0.1336888,17.179,,,15.279,,35.861,8.782,,,,29.501,6.523
4/03/2001,1.277,8.63,7.139,,0.1702952,17.224,,,15.301,,35.973,8.754,,,,29.34,6.516
5/03/2001,1.334,8.68,7.245,,0.1841976,17.259,,,15.318,,36.315,8.731,,,,29.184,6.511
6/03/2001,1.342,8.68,7.248,,0.1871624,,,,15.32,,36.481,8.706,,,,29.25,6.507
7/03/2001,1.119,8.48,6.746,,0.2059832,,,,15.251,,,8.683,,,,29.361,6.504
8/03/2001,0.858,8.25,6.199,,0.2105784,,,,15.173,,,8.661,,,,29.241,6.502
9/03/2001,0.681,8.08,5.839,,0.2071736,,,,15.116,,,8.64,,,,29.406,6.5
10/03/2001,0.543,7.95,5.628,,0.2131928,,,,15.073,,,8.61,,,,29.221,6.498
11/03/2001,0.362,7.75,5.335,,0.213788,,,,15.007,,,8.587,,,,29.248,6.496
12/03/2001,0.266,7.62,5.157,,0.2135544,,,,14.963,,,8.57,,,,29.077,6.494
13/03/2001,0.195,7.5,4.979,,0.2350056,,,,14.925,,,8.551,,,,29.099,6.491
14/03/2001,0.152,7.38,4.858,,0,,,,14.887,,,8.53,,,,29.324,6.506
15/03/2001,0.105,7.19,4.687,,0.3248952,,,,14.829,,,8.506,,,,29.044,6.533
16/03/2001,0.084,7.04,4.577,,0.2352904,,,,14.782,,,8.478,,,,29.166,6.515
17/03/2001,0.071,6.9,4.479,,0.2333016,,,,14.741,,,8.457,,,,29.09,6.501
18/03/2001,0.068,6.77,4.37,,0.2191496,,,,14.7,,,8.434,,,,28.965,6.493
19/03/2001,0.064,6.65,4.278,,0.1981688,,,,14.665,,,8.41,,,,29.05,6.489
20/03/2001,0.045,6.64,4.261,,0.2148184,,,,14.664,,,8.387,,,,28.78,6.485
21/03/2001,0.075,6.98,4.571,,0.2339544,,,,14.764,,31.049,8.369,,,,28.982,6.483
22/03/2001,0.108,7.32,4.905,,0.224036,,,,14.87,,32.958,8.354,,,,28.988,6.481
23/03/2001,0.21,7.63,5.294,,0.1826584,,,,14.967,,33.823,8.335,,,,28.767,6.479
24/03/2001,0.347,7.83,5.629,,0.1912264,,,,15.032,,32.47,8.317,,,,28.961,6.476
25/03/2001,0.326,7.72,5.452,,0.188164,,,,14.995,,26.728,8.3,,,,29.071,6.474
26/03/2001,0.239,7.59,5.262,,0.172876,,,,14.955,,30.756,8.282,,,,29.038,6.473
27/03/2001,0.318,7.65,5.366,,0,,,,14.972,,32.18,8.266,,,,29.113,6.497
28/03/2001,0.29,7.61,5.321,,0.26722,,,,14.961,,29.623,8.255,,,,29.163,6.542
29/03/2001,0.217,7.48,5.145,,0,,,,14.92,,26.86,8.239,,,,28.901,6.557
30/03/2001,0.163,7.44,5.111,,0,,,,14.907,,32.372,8.221,,,,29.105,6.584
31/03/2001,0.178,7.48,5.163,,0,,,,14.918,,29.654,8.203,,,,29.101,6.561
1/04/2001,0.146,7.37,5.037,,0.0549816,,,,14.885,,25.971,8.184,,,,29.122,6.534
2/04/2001,0.245,7.29,4.995,,0,,,,14.859,,28.144,8.17,,,,29.299,6.53
3/04/2001,0.641,7.81,5.666,,0.70414,,,,15.025,,33.846,8.162,,,,30.99,6.736
4/04/2001,0.904,8.28,6.57,,0,,,,15.181,,35.226,8.156,,,,31.198,6.728
5/04/2001,0.964,8.32,6.676,,0,,,,15.194,,35.288,8.135,,,,31.027,6.66
6/04/2001,0.957,8.31,6.654,,0,,,,15.192,,35.322,8.121,,,,30.955,6.618
7/04/2001,0.94,8.29,6.614,,0,,,,15.185,,35.133,8.11,,,,30.901,6.591
8/04/2001,0.929,8.28,6.574,,0,,,,15.181,,34.879,8.097,,,,30.807,6.571
9/04/2001,0.924,8.27,6.555,,0,,,,15.179,,34.896,8.087,,,,30.739,6.557
10/04/2001,0.871,8.22,6.414,,0,,,,15.162,,34.282,8.078,,,,30.675,6.546
11/04/2001,0.758,8.11,6.187,,0,,,,15.126,,33.835,8.072,,,,30.541,6.54
12/04/2001,0.651,7.99,5.977,,0,,,,15.086,,30.005,8.054,,,,30.557,6.534
13/04/2001,0.543,7.85,5.695,,0,,,,15.039,,30.291,8.045,,,,30.407,6.536
14/04/2001,0.444,7.71,5.487,,0,,,,14.993,,30.656,8.033,,,,30.317,6.541
15/04/2001,0.389,7.64,5.393,,0,,,,14.97,,29.314,8.008,,,,30.224,6.532
16/04/2001,0.318,7.52,5.212,,0,,,,14.931,,28.947,8,,,,30.124,6.524
17/04/2001,0.273,7.48,5.162,,0,,,,14.918,,29.889,7.987,,,,30.02,6.515
18/04/2001,0.238,7.41,5.089,,0.0054792,,,,14.897,,29.109,7.972,,,,29.97,6.507
19/04/2001,0.211,7.37,5.062,,0.0244632,,,,14.884,,29.523,7.957,,,,29.747,6.501
20/04/2001,0.203,7.38,5.072,,0.0450232,,,,14.887,,31.088,7.945,,,,29.617,6.496
21/04/2001,0.21,7.42,5.127,,0.0517352,,,,14.899,,32.428,7.93,,,,29.785,6.492
22/04/2001,0.273,7.57,5.355,,0.0862136,,,,14.948,,33.087,7.914,,,,29.728,6.492
23/04/2001,0.346,7.69,5.55,,0.1573064,,,,14.987,,33.529,7.904,,,,29.429,6.49
24/04/2001,0.396,7.75,5.631,,0.1675512,,,,15.005,,29.885,7.892,,,,29.088,6.485
25/04/2001,0.303,7.54,5.307,,0.1778584,,,,14.937,,25.345,7.878,,,,29.026,6.481
26/04/2001,0.186,7.19,4.929,,0.1918776,,,,14.828,,22.974,7.865,,,,29.195,6.477
27/04/2001,0.142,6.86,4.61,,0.2045272,,,,14.727,,22.275,7.856,,,,29.15,6.471
28/04/2001,0.109,6.6,4.378,,0.228492,,,,14.652,,21.589,7.844,,,,29.056,6.467
29/04/2001,0.075,6.4,4.194,,0.2522856,,,,14.593,,21.144,7.833,,,,29.113,6.464
30/04/2001,0.052,6.23,4.074,,0.249908,,,,14.544,,20.792,7.819,,,,29.186,6.462
1/05/2001,0.035,6.09,3.998,,0.2345304,,,,14.503,,,7.808,,,,29.029,6.46
2/05/2001,0.016,5.97,3.986,,0.2307832,,,,14.468,,,7.796,,,,29.156,6.458
3/05/2001,0.002,5.86,3.945,,0.2305768,,,,14.438,,,7.786,,,,29.211,6.456
4/05/2001,0,5.76,3.872,,0.2106936,,,,14.41,,,7.772,,,,29.17,6.454
5/05/2001,0.013,5.71,3.823,,0,,,,14.394,,,7.76,,,,28.98,6.46
6/05/2001,0.209,6.52,4.679,,0,,,,14.632,,,7.756,,,,31.433,6.852
7/05/2001,1.09,8.36,7.34,,1.7930088,,,,15.209,,,7.746,,,,31.755,7.129
8/05/2001,1.372,8.58,7.784,,0,,,,15.284,,,7.737,,,,31.418,6.987
9/05/2001,1.494,8.68,8.045,,0,,,,15.318,,,7.728,,,,31.261,6.869
10/05/2001,1.557,8.72,8.122,,0,,,,15.333,,,7.724,,,,31.236,6.791
11/05/2001,2.298,8.93,9.362,,0,,,,15.408,,,7.72,,,,32.13,6.987
12/05/2001,4.997,10.1,14.693,,191.4538248,,,29.89,15.836,,,7.745,,,,33.109,7.665
13/05/2001,4.299,10.5,14.396,,15.7808488,,,32.197,15.988,,,7.929,,,,32.312,7.512
14/05/2001,3.794,10.16,13.208,,9.1127768,,,32.619,15.86,,,7.965,,,,32.01,7.278
15/05/2001,3.361,9.87,12.175,,6.6550712,,,32.355,15.752,,,7.921,,,,31.924,7.132
16/05/2001,3.142,9.74,11.738,,4.9684024,,,32.03,15.701,,40.562,7.879,,,,31.837,7.033
17/05/2001,3.015,9.66,11.418,,3.3975064,,,31.785,15.672,,40.261,7.851,,,,31.73,6.963
18/05/2001,3.02,9.61,11.312,,1.6971864,,,31.566,15.654,,40.055,7.827,,,,31.608,6.933
19/05/2001,2.948,9.58,11.207,,2.3944824,,,31.426,15.643,,39.972,7.809,,,,31.692,6.948
20/05/2001,2.857,9.55,10.951,,2.4247768,,,31.319,15.63,,39.925,7.797,,,,31.731,6.923
21/05/2001,2.837,9.55,10.83,,20.2691064,,,31.313,15.63,,40.173,7.786,,,,32.156,7.032
22/05/2001,2.85,9.55,10.866,,15.3371928,,,31.361,15.632,,40.131,7.778,,,,32.028,7.076
23/05/2001,2.843,9.53,10.838,,8.9906072,,,31.313,15.625,,39.947,7.771,,,,31.936,7.017
