Date,Z1_AMA_dryland,Z1_AMA_irrigated,Z1_TLA_dryland,Z1_TLA_irrigated,Z1_TUGA_dryland,Z1_TUGA_irrigated,Z2_AMA_dryland,Z2_AMA_irrigated,Z2_TLA_dryland,Z2_TLA_irrigated,Z2_TUGA_dryland,Z2_TUGA_irrigated,Z3_AMA_dryland,Z3_AMA_irrigated,Z3_TLA_dryland,Z3_TLA_irrigated,Z3_TUGA_dryland,Z3_TUGA_irrigated,Z4_AMA_dryland,Z4_AMA_irrigated,Z4_TLA_dryland,Z4_TLA_irrigated,Z4_TUGA_dryland,Z4_TUGA_irrigated,Z1_river,Z2_river,Z3_river,Z4_river,Z1_pumped,Z2_pumped,Z3_pumped,Z4_pumped
1/01/1989,0.005462786,0.005462786,0,0,0.034795246,0.034795246,0,0,0,0,0.056253525,0.056253525,0.014862511,0.014862511,0,0,0.49688072,0.49688072,0,0,0.085661743,0.085661743,0.038767634,0.038767634,0,1.234231106,15.6675904,0,0,0,0.00500486,0.721297853
2/01/1989,0.03295282,0.03295282,0,0,0.209893183,0.209893183,0,0,0,0,0.339334616,0.339334616,0.077201214,0.077201214,0,0,1.174940534,1.174940534,0,0,0.516731965,0.516731965,0.233855568,0.233855568,0,1.234231106,15.6675904,0,0,0,0.00500486,0.201818934
3/01/1989,2.558656807,8.948994962,0,0,9.789708012,10.93518692,2.206308973,7.654341338,0,0,9.977755822,40.40732729,5.382794135,12.77859617,14.814862,17.33319459,18.93413074,84.05325127,0.004896813,1.334210176,3.471992478,4.211845462,6.732714819,8.741597853,0,1.234231106,15.6675904,0,0,0,0.00500486,0.203440157
4/01/1989,0.286857716,0.95900016,0,0,1.19819313,1.364566622,0.242743584,0.9,0,0,1.009026121,1.740705111,0.896894889,2.502470134,2.447478023,3.04,2.15385267,9.381195349,0.000368181,0.5,0.43048701,0.70856598,0.577717813,0.718594376,0,1.234231106,15.6675904,0,0,0,0.00500486,0.20318015
5/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00500486,0.202767197
6/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.202354244
7/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.201941291
8/01/1989,0.378636683,9.125057438,0,0,2.029390543,10.93663095,0.107886038,5.555918403,0,0,0.979402198,68.34148011,3.374390269,10.82090345,6.714462735,8.34,68.4608333,388.146355,0,0,0.911498533,0.911498533,0.414093557,0.414093557,0,1.234231106,15.6675904,0,0,0,0.00000000,0.198949676
9/01/1989,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,116.5845778,224.1072684,12.77354858,12.77354858,17.33319459,17.33319459,336.014439,413.9494182,0.005522721,1.334836084,3.799273659,4.539126643,37.31703338,59.09248037,0,1.234231106,15.6675904,0,0,0,0.00000000,0.220667945
10/01/1989,0.272924242,0.822003416,0,0,1.219947138,1.385197744,0.215772075,0.8,0,0,0.949995154,1.600376479,0.976888052,2.727594136,2.648750887,3.29,2.428549894,10.4333545,0.000147273,0.2,0.369368843,0.480600431,0.320321487,0.376672112,0,1.234231106,15.6675904,0,0,0,0.00000000,0.220729123
11/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.22031617
12/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.219903217
13/01/1989,0.006503846,0.006503846,0,0,0.041426286,0.041426286,0,0,0,0,0.066973937,0.066973937,0.01631953,0.01631953,0,0,0.390301041,0.390301041,0,0,0.101986572,0.101986572,0.046155704,0.046155704,0,1.234231106,15.6675904,0,0,0,0.00000000,0.217869041
14/01/1989,0.006070256,0.006070256,0,0,0.038664534,0.038664534,0,0,0,0,0.062509008,0.062509008,0.015085958,0.015085958,0,0,0.342973412,0.342973412,0,0,0.095187467,0.095187467,0.043078657,0.043078657,0,1.234231106,15.6675904,0,0,0,0.00000000,0.217716095
15/01/1989,0.027316153,9.09390505,0,0,0.173990402,10.74025421,0,5.448032365,0,0,0.281290537,46.0026369,0.062669344,2.820173828,0,0,0.779859474,65.45938133,0,0,0.428343602,0.428343602,0.193853958,0.193853958,0,1.234231106,15.6675904,0,0,0,0.00000000,0.218129048
16/01/1989,0.006503846,0.006503846,0,0,0.041426286,0.041426286,0,0,0,0,0.066973937,0.066973937,0.014863493,2.626962393,0,0,0.177225446,75.85423438,0,0,0.101986572,0.101986572,0.046155704,0.046155704,0,1.234231106,15.02875656,0,0,0,0.00500486,0.218129048
17/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.00601757,0,0,0,0.00500486,0.218129048
18/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.09874911,0,0,0,0.00500486,0.217716095
19/01/1989,0.003035128,0.003035128,0,0,0.019332267,0.019332267,0,0,0,0,0.031254504,0.031254504,0.00717897,0.00717897,0,0,0.118217807,0.118217807,0,0,0.047593734,0.047593734,0.021539329,0.021539329,0,1.234231106,12.63191825,0,0,0,0.05611754,0.195997826
20/01/1989,0.003902308,0.003902308,0,0,0.024855772,0.024855772,0,0,0,0,0.040184362,0.040184362,0.010616806,0.010616806,0,0,0.354923461,0.354923461,0,0,0.061191943,0.061191943,0.027693423,0.027693423,0,1.234231106,12.37128477,0,0,0,0.05611754,0.195936648
21/01/1989,0.003468718,0.003468718,0,0,0.022094019,0.022094019,0,0,0,0,0.035719433,0.035719433,0.007927196,0.007927196,0,0,0.094520238,0.094520238,0,0,0.054392838,0.054392838,0.024616376,0.024616376,0,1.234231106,12.05786476,0,0,0,0.05611754,0.195936648
22/01/1989,0,9.066588897,0,0,0,10.56626381,0,5.448032365,0,0,0,41.583285,0,2.753594521,0,0,0,48.54694209,0,0,0,0,0,0,0,1.234231106,11.59928179,0,0,0,0.05611754,0.195936648
23/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,9.872543141,0,17.33319459,0,18.76171723,0,1.334836084,0,3.62762811,0,26.00103156,0,1.234231106,11.29246009,0,0,0,0.05611754,0.715828519
24/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.14894672,0,0,0,0.05611754,0.716241472
25/01/1989,0,0,0,0,0,0,0,2.206308973,0,0,0,24.22597667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.67879706,0,0,0,0.05611754,0.715828519
26/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647711879,0,0,0,27.58437491,0,0,0,0,0,0,0,1.234231106,11.08339068,0,0,0,0.05611754,0.716241472
27/01/1989,0.002542283,0.002542283,0,0,0.000912484,0.000912484,0,0,0,0,0,0,0.008635007,0.008635007,0,0,0.331293402,0.331293402,0,0,0,0,0,0,0,1.234231106,10.19261801,0,0,0,0.05611754,0.716241472
28/01/1989,0.043427698,0.043427698,0,0,0.18463991,0.18463991,0,0,0,0,0.289628387,0.289628387,0.110831174,1.261336868,0,0,1.967357645,29.41295241,0,0,0.441040314,0.441040314,0.199600064,0.199600064,0,1.234231106,15.02875656,0,0,0,0.05611754,0.716654425
29/01/1989,0,9.066588897,0,0,0,10.56626381,0,5.448032365,0,0,0,28.06561787,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.66725001,0,0,0,0.00500486,0.716654425
30/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.757504483,0,0,0,50.13623389,0,0,0,0,0,0,0,1.234231106,3.890779421,0,0,0,0.00500486,0.716654425
31/01/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,5.118066207,0,0,0,0.00500486,0.716654425
1/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.818197944,0,0,0,0.05611754,0.717067378
2/02/1989,0.007307328,0.007307328,0,0,0.273107113,0.273107113,0,0,0,0,0.46340542,0.46340542,0.006066821,9.878609961,0,17.33319459,0.887814976,18.76622648,0,0,0.705664502,0.705664502,0.319360102,0.319360102,0,1.234231106,5.14610905,0,0,0,0.05611754,0.197175507
3/02/1989,0.064349662,8.765032112,0,0,0.372478011,9.042715073,0,4.389012286,0,0,0.615393133,5.762130654,4.023524344,13.41098587,10.76407275,17.33319459,16.78629017,158.825925,0,0,0.911498533,0.911498533,0.427070423,0.427070423,0,1.234231106,16.063476,0,0,0,0.05611754,0.196762554
4/02/1989,4.454452405,9.130938559,0,0,10.89607144,10.93874182,4.84636864,7.654341338,0,0,11.47242655,141.1937147,8.742858401,15.28727094,14.814862,17.33319459,86.58452477,268.392618,0,1.334836084,0.911498533,4.539126643,0.958528904,12.47245709,0,1.234231106,16.063476,0,0,0,0.05611754,0.196762554
5/02/1989,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,37.08402291,60.46613241,9.616939469,15.28589801,15.26510074,17.33319459,320.1075011,412.011006,0.005522721,1.334836084,3.799273659,4.539126643,23.75871075,52.38371076,0,1.234231106,15.02875656,0,0,0,0.05111268,0.211093553
6/02/1989,0.003995017,0.003995017,0,0,0.001433903,0.001433903,0,0,0,0,0,0,0.011385241,0.011385241,0,0,0.200990525,0.200990525,0,0,0,0,0,0,0,1.234231106,14.03733993,0,0,0,0.05111268,0.211093553
7/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.05111268,0.2106806
8/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.05111268,0.2106806
9/02/1989,0,9.066588897,0,0,0,10.56626381,0,5.448032365,0,0,0,45.94549136,0.00169871,0.00169871,0,0,0.248588193,0.248588193,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.05111268,0.2106806
10/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.740423385,0,0,0,45.94585169,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.05111268,0.2106806
11/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.000970691,0.000970691,0,0,0.142050396,0.142050396,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.00000000,0.2106806
12/02/1989,0.00762685,0.00762685,0,0,0.002737451,0.002737451,0,0,0,0,0,0,0.022022255,0.022022255,0,0,0.42567862,0.42567862,0,0,0,0,0,0,0,1.234231106,12.34907082,0,0,0,0.00000000,0.2106806
13/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,9.21981943,0,0,0,0.00000000,0.2106806
14/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,9.872543141,0,17.33319459,0,16.57077263,0,0,0,0,0,0,0,1.234231106,9.010322895,0,0,0,0.00000000,0.2106806
15/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502399843,0,0,0,72.00450078,0,0,0,0,0,0,0,1.234231106,9.037918978,0,0,0,0.00500486,0.196349601
16/02/1989,0,9.066588897,0,0,0,10.56626381,0,7.654341338,0,0,0,53.0684559,0,0,0,0,0,0,0,1.334836084,0,3.62762811,0,24.54622781,0,1.234231106,12.34322229,0,0,0,0.00500486,0.715828519
17/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0.000970691,2.015319624,0,0,0.142050396,31.25625938,0,0,0,0,0,0,0,1.234231106,13.25049074,0,0,0,0.05611754,0.715828519
18/02/1989,0.013074601,0.013074601,0,0,0.004692773,0.004692773,0,0,0,0,0,0,0.035672384,0.035672384,0,0,0.425341071,0.425341071,0,0,0,0,0,0,0,1.234231106,13.65793676,0,0,0,0.05611754,0.716241472
19/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.24884117,0,0,0,0.05611754,0.716241472
20/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,11.17202119,0,0,0,0.05611754,0.716241472
21/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,2.995058016,0,0,0,0.05611754,0.715828519
22/02/1989,3.593032299,6.555576574,0,0,10.87924061,10.91009444,7.654341338,7.654341338,0,0,418.062308,539.4541591,2.715265605,14.61627122,0,15.33538856,281.3186164,739.0899007,0,1.331249998,0.911498533,2.663997994,3.528458269,6.774818359,0,1.234231106,15.02875656,0,0,0,0.05611754,0.715828519
23/02/1989,5.122857264,5.592817133,0,0,0.074921849,0.079209976,0,0,0,0,0,0,12.77354858,12.77354858,17.33319459,17.33319459,183.3470464,266.0255136,0.005522721,1.334836084,2.887775126,3.62762811,11.32720629,39.24660085,0,1.234231106,15.02875656,0,0,0,0.05611754,0.722530594
24/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,9.885782953,0,0,0,0.05611754,0.722530594
25/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,7.839102158,0,0,0,0.05111268,0.722117641
26/02/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,6.59696916,0,0,0,0.05111268,0.202638722
27/02/1989,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,47.73865128,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,7.952489713,0,0,0,0.00000000,0.202638722
28/02/1989,0.006174117,5.544080377,0,0,0.002216032,0.061717241,0,0,0,0,0,0,0.016845292,2.763519386,0,0,0.200855506,47.38112298,0,0,0,0,0,0,0,1.234231106,8.152088774,0,0,0,0.00000000,0.202225769
1/03/1989,0.000608944,0.000608944,0,0,0.022758926,0.022758926,0,0,0,0,0.038617118,0.038617118,0,0,0,0,0,0,0,0,0.058805375,0.058805375,0.026613342,0.026613342,0,1.234231106,9.641658623,0,0,0,0.00000000,0.202225769
2/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502399843,0,0,0,79.18919732,0,0,0,0,0,0,0,1.234231106,13.01460095,0,0,0,0.00500486,0.202638722
3/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.03733993,0,0,0,0.00500486,0.202638722
4/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.03733993,0,0,0,0.00500486,0.202638722
5/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,9.872543141,0,17.33319459,0,16.72665011,0,0,0,0,0,0,0,1.234231106,14.03733993,0,0,0,0.00500486,0.195936648
6/03/1989,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,33.58303302,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.04136897,0,0,0,0.05611754,0.196349601
7/03/1989,0,5.53790626,0,0,0,0.059501209,0,0,0,0,0,0,0,2.566957932,0,0,0,39.64996543,0,1.334836084,0,3.62762811,0,25.92486383,0,1.234231106,10.62767975,0,0,0,0.05611754,0.715828519
8/03/1989,0.000913416,0.000913416,0,0,0.034138389,0.034138389,0,2.206308973,0,0,0.057925677,27.41494632,0.001116295,0.001116295,0,0,0.163357956,0.163357956,0,0,0.088208063,0.088208063,0.039920013,0.039920013,0,1.234231106,12.77541199,0,0,0,0.05611754,0.715828519
9/03/1989,0.00980595,0.00980595,0,0,0.00351958,0.00351958,0,0,0,0,0,0,0.028113256,0.028113256,0,0,0.517876358,0.517876358,0,0,0,0,0,0,0,1.234231106,13.03934463,0,0,0,0.05611754,0.716241472
10/03/1989,0.011621867,0.011621867,0,0,0.004171354,0.004171354,0,0,0,0,0,0,0.032630942,0.088851709,0,0,0.513028828,1.381430849,0,0,0,0,0,0,0,1.234231106,13.31152517,0,0,0,0.05611754,0.716241472
11/03/1989,0.002131304,0.002131304,0,0,0.079656241,0.079656241,0,0,0,0,0.135159914,0.135159914,0.003640093,0.003640093,0,0,0.532688986,0.532688986,0,0,0.205818813,0.205818813,0.093146696,0.093146696,0,1.234231106,13.21914874,0,0,0,0.05611754,0.716241472
12/03/1989,0.032323318,0.6580331,0,0,0.011601577,0.01811812,0,0,0,0,0,0,0.088626871,4.296406778,0,3.8,1.115460326,29.67190684,0,0,0,0,0,0,0,1.234231106,14.62833598,0,0,0,0.05111268,0.715828519
13/03/1989,0.005025856,3.533708492,0,0,0.013074075,10.51983667,0,5.448032365,0,0,0.019308559,43.08539888,0.013318505,0.013318505,0,0,0.217518065,0.217518065,0,0,0.029402688,0.029402688,0.013306671,0.013306671,0,1.234231106,7.789181391,0,0,0,0.05111268,0.715828519
14/03/1989,0.003631833,0.003631833,0,0,0.001303548,0.001303548,0,0,0,0,0,0,0.009908995,0.009908995,0,0,0.118150298,0.118150298,0,0,0,0,0,0,0,1.234231106,10.0754979,0,0,0,0.05111268,0.715828519
15/03/1989,0.010778078,0.010778078,0,0,0.026408861,0.026408861,0,0,0,0,0.038617118,0.038617118,0.029783639,0.838910528,0,0.83,0.629126665,5.168278341,0,0,0.058805375,0.058805375,0.026613342,0.026613342,0,1.234231106,10.21076338,0,0,0,0.05111268,0.715828519
16/03/1989,0.001452733,0.001452733,0,0,0.000521419,0.000521419,0,0,0,0,0,0,0.003963598,0.003963598,0,0,0.047260119,0.047260119,0,0,0,0,0,0,0,1.234231106,4.983247489,0,0,0,0.00000000,0.715415566
17/03/1989,0.011258684,0.011258684,0,0,0.004040999,0.004040999,0,0,0,0,0,0,0.030960559,0.746921211,0,0.79,0.401778521,3.885417091,0,0,0,0,0,0,0,1.234231106,6.345799754,0,0,0,0.00000000,0.195936648
18/03/1989,0.015253701,0.015253701,0,0,0.005474902,0.005474902,0,0,0,0,0,0,0.041617781,6.426158311,0,4.84,0.49623125,92.69374636,0,0,0,0,0,0,0,1.234231106,5.855428026,0,0,0,0.00500486,0.195936648
19/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.598803935,0,0,0,0.00500486,0.195523695
20/03/1989,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,37.3417721,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.6941244,0,0,0,0.00500486,0.195523695
21/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.392480549,0,0,0,0.00500486,0.195523695
22/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.02086378,0,0,0,0.00500486,0.195523695
23/03/1989,0.011350141,5.80319882,0,0,0.195666903,0.944915711,0,0,0,0,0.328245506,0.328245506,0.028167805,5.153314878,0,0,2.061140776,95.11975852,0,0,0.499845689,0.499845689,0.226213405,0.226213405,0,1.234231106,11.89950517,0,0,0,0.00500486,0.195523695
24/03/1989,0.064349662,9.130938559,0,0,0.372478011,10.93874182,0,5.448032365,0,0,0.741559324,46.18915391,6.243757016,15.28727094,14.814862,17.33319459,43.89299748,260.6512578,0,1.334836084,0.911498533,4.539126643,0.536274221,14.37331835,0,1.234231106,13.29669859,0,0,0,0.00500486,0.195523695
25/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.948408314,0,0,0,0.00500486,0.195523695
26/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,7.254290667,0,0,0,0.00500486,0.195523695
27/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,6.589943721,0,0,0,0.00500486,0.195523695
28/03/1989,0.000608944,0.000608944,0,0,0.022758926,0.022758926,0,0,0,0,0.038617118,0.038617118,0.001601641,0.001601641,0,0,0.234383154,0.234383154,0,0,0.058805375,0.058805375,0.026613342,0.026613342,0,1.234231106,6.305013313,0,0,0,0.00000000,0.195523695
29/03/1989,1.855866377,3.569718378,0,0,9.768064183,10.87087271,0,7.654341338,0,0,1.094824661,101.4572134,3.706610207,5.799332215,3.13180576,3.89,94.95465972,165.2171158,0,0,0.911498533,0.911498533,0.842044853,0.842044853,0,1.234231106,13.81719614,0,0,0,0.00000000,0.195523695
30/03/1989,0.034502418,4.082461621,0,0,0.012383706,0.054541745,0,0,0,0,0,0,4.863028928,11.34558917,12.26154286,14.77987545,15.77902391,42.99348502,0,1.333009905,0,2.672737135,0,6.227204062,0,1.234231106,11.56057205,0,0,0,0.00000000,0.195523695
31/03/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,5.166803793,0,0,0,0.00000000,0.195523695
1/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.383253762,0,0,0,0.00000000,0.195523695
2/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.543618044,0,0,0,0.00000000,0.195523695
3/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.953147036,0,0,0,0.00000000,0.195523695
4/04/1989,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,47.63519975,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.607951625,0,0,0,0.00000000,0.195523695
5/04/1989,0,5.53790626,0,0,0,0.059501209,0,0,0,0,0,0,0,2.757504483,0,0,0,50.84350625,0,0,0,0,0,0,0,1.234231106,5.293821377,0,0,0,0.00000000,0.195523695
6/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.355566036,0,0,0,0.00000000,0.195523695
7/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,3.279685402,0,0,0,0.00000000,0.195936648
8/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,2.870589806,0,0,0,0.00000000,0.195936648
9/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502399843,0,0,0,78.57531502,0,0,0,0,0,0,0,1.234231106,1.946378798,0,0,0,0.00500486,0.195936648
10/04/1989,0.000608944,0.000608944,0,0,0.022758926,0.022758926,0,0,0,0,0.038617118,0.038617118,0.000922157,9.873465297,0,17.33319459,0.134947876,19.08718203,0,0,0.058805375,0.058805375,0.026613342,0.026613342,0,1.234231106,2.893237152,0,0,0,0.00500486,0.195936648
11/04/1989,0.039656612,3.568339248,0,0,0.07058457,10.57734717,0,5.448032365,0,0,0.096542796,44.9213092,0.105160747,9.883839982,0,14.50614436,1.40393608,21.70784207,0,0,0.147013438,0.147013438,0.066533355,0.066533355,0,1.234231106,3.831414214,0,0,0,0.00500486,0.196349601
12/04/1989,0.000726367,0.000726367,0,0,0.00026071,0.00026071,0,0,0,0,0,0,0.001981799,0.001981799,0,0,0.02363006,0.02363006,0,0,0,0,0,0,0,1.234231106,5.479343649,0,0,0,0.00500486,0.196349601
13/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,6.107833253,0,0,0,0.00500486,0.196349601
14/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,6.523527164,0,0,0,0.00500486,0.196349601
15/04/1989,0.00943879,3.538121426,0,0,0.352769244,10.85953184,0,5.448032365,0,0,0.766792563,39.26589244,0.83521249,2.513722356,0,0,16.75542218,83.04026007,0,0,0.911498533,0.911498533,0.55811498,0.55811498,0,1.234231106,2.637119008,0,0,0,0.00500486,0.196349601
16/04/1989,3.593032299,9.130938559,0,0,10.87924061,10.93874182,6.033001881,7.654341338,0,0,23.43084541,85.16874698,11.44824801,15.28727094,15.4171294,17.33319459,138.9432319,183.4037104,0,0,0.911498533,0.911498533,0.630917512,0.630917512,0,1.234231106,8.844484837,0,0,0,0.00500486,0.196349601
17/04/1989,0.11355738,0.87668516,0,0,0.005053689,0.012041525,0,0,0,0,0,0,2.219630894,2.374904614,2.879578351,2.94,7.792778407,8.411568147,0,1.23,0,1.157669389,0,1.502808424,0,1.234231106,7.640292157,0,0,0,0.00500486,0.195936648
18/04/1989,0.00108955,0.00108955,0,0,0.000391064,0.000391064,0,0,0,0,0,0,0.002972699,0.002972699,0,0,0.035445089,0.035445089,0,0,0,0,0,0,0,1.234231106,5.00304871,0,0,0,0.00500486,0.195936648
19/04/1989,0.124554053,0.918871516,0,0,0.029124904,0.036372616,0,0,0,0,0.038617118,0.038617118,2.826330976,3.150767186,3.773309446,3.9,9.998078463,11.27963008,0,1.17,0.058805375,1.160003086,0.026613342,1.456114038,0,1.234231106,5.231137375,0,0,0,0.00000000,0.195982532
20/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,5.226188638,0,0,0,0.00000000,0.195982532
21/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.627391456,0,0,0,0.00000000,0.195569579
22/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,2.826051173,0,0,0,0.00000000,0.195569579
23/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,2.62975127,0,0,0,0.00000000,0.195569579
24/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.728015776,0,0,0,0.00000000,0.195569579
25/04/1989,0,3.528682637,0,0,0,10.5067626,0,5.448032365,0,0,0,47.96279627,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,2.583996454,0,0,0,0.00000000,0.195569579
26/04/1989,0.000608944,0.000608944,0,0,0.022758926,0.022758926,0,0,0,0,0.038617118,0.038617118,0,0,0,0,0,0,0,0,0.058805375,0.058805375,0.026613342,0.026613342,0,1.234231106,4.683910539,0,0,0,0.00000000,0.195569579
27/04/1989,0,5.53790626,0,0,0,0.059501209,0,0,0,0,0,0,0,2.757504483,0,0,0,50.04782484,0,0,0,0,0,0,0,1.234231106,4.814227281,0,0,0,0.00000000,0.195569579
28/04/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,4.586585377,0,0,0,0.00000000,0.195569579
29/04/1989,3.427325293,3.671054374,0,0,10.78493116,10.86496661,6.106030372,7.654341338,0,0,14.42446586,58.9615989,2.545431141,2.925264126,0,0,41.83953709,55.55113919,0,0,0.911498533,0.911498533,0.572675487,0.572675487,0,1.234231106,4.075215883,0,0,0,0.00000000,0.195936648
